name+PC Portable Lenovo IdeaPad 3 15IIL05 - i510é Gén - 8Go - 1To - BLACK (81WE01CUFE)#price+1 699,000DT#image+https://www.zoom.com.tn/46469-home_default_mobi/pc-portable-lenovo-ideapad-3-15iil05-i510e-gen-8go-1to-black-81we01cufe.jpg#url+https://www.zoom.com.tn/informatique/12146-pc-portable-lenovo-ideapad-3-15iil05-i510e-gen-8go-1to-black-81we01cufe.html 
name+PC Portable Lenovo IdeaPad 3 15ADA05 - AMD Ryzen 7 3700U - 8Go -512Go SSD (81W1017DFE)#price+1 699,000DT#image+https://www.zoom.com.tn/44615-home_default_mobi/pc-portable-lenovo-ideapad-3-15ada05-amd-ryzen-7-3700u-8go-512go-ssd-81w1017dfe.jpg#url+https://www.zoom.com.tn/informatique/10955-pc-portable-lenovo-ideapad-3-15ada05-amd-ryzen-7-3700u-8go-512go-ssd-81w1017dfe.html 
name+PC Portable Lenovo IdeaPad 3 15IIL05 - i5 10é Gén - 8Go - 1 To - Blue (81WE01CTFE)#price+1 699,000DT#image+https://www.zoom.com.tn/44602-home_default_mobi/pc-portable-lenovo-ideapad-3-15iil05-i5-10e-gen-8go-1-to-blue-81we01ctfe.jpg#url+https://www.zoom.com.tn/informatique/11150-pc-portable-lenovo-ideapad-3-15iil05-i5-10e-gen-8go-1-to-blue-81we01ctfe.html 
name+PC Portable Lenovo V15 IIL- i5 10é Gén - 4Go - 1To (82C500TAFE) Gris#price+1 739,000DT#image+https://www.zoom.com.tn/44073-home_default_mobi/pc-portable-lenovo-v15-iil-i5-10e-gen-4go-1to-82c500tafe-gris.jpg#url+https://www.zoom.com.tn/informatique/10807-pc-portable-lenovo-v15-iil-i5-10e-gen-4go-1to-82c500tafe-gris.html 
name+PC Portable Lenovo IP Flex 5 14IIL05 i3 10é Gén - 4Go - 256Go SSD (81X100Q2FE)#price+1 749,000DT#image+https://www.zoom.com.tn/42530-home_default_mobi/pc-portable-lenovo-ip-flex-5-14iil05-i3-10e-gen-4go-256go-ssd-81x100q2fe.jpg#url+https://www.zoom.com.tn/informatique/9173-pc-portable-lenovo-ip-flex-5-14iil05-i3-10e-gen-4go-256go-ssd-81x100q2fe.html 
name+PC Portable Lenovo IdeaPad 3 15ADA05 - AMD Ryzen 7 3700U - 12Go -512Go SSD (81W1017DFE)#price+1 779,000DT#image+https://www.zoom.com.tn/44620-home_default_mobi/pc-portable-lenovo-ideapad-3-15ada05-amd-ryzen-7-3700u-12go-512go-ssd-81w1017dfe.jpg#url+https://www.zoom.com.tn/informatique/11173-pc-portable-lenovo-ideapad-3-15ada05-amd-ryzen-7-3700u-12go-512go-ssd-81w1017dfe.html 
name+PC Portable Lenovo V15 IIL- i5 10é Gén - 8Go - 1To (82C500TAFE) Gris#price+1 779,000DT#image+https://www.zoom.com.tn/44165-home_default_mobi/pc-portable-lenovo-v15-iil-i5-10e-gen-8go-1to-82c500tafe-gris.jpg#url+https://www.zoom.com.tn/informatique/10920-pc-portable-lenovo-v15-iil-i5-10e-gen-8go-1to-82c500tafe-gris.html 
name+PC Portable LENOVO ideapad L3 15ITL6 - i5 11é gén - 8 Go-1To (82HL008MFG)#price+1 849,000DT#image+https://www.zoom.com.tn/45572-home_default_mobi/pc-portable-lenovo-ideapad-l3-15itl6-i5-11e-gen-8-go-1to-82hl008mfg.jpg#url+https://www.zoom.com.tn/ordinateurs-portables/11609-pc-portable-lenovo-ideapad-l3-15itl6-i5-11e-gen-8-go-1to-82hl008mfg.html 
name+PC Portable MSI Modern B10MW-610TN - i3 10è Gén 8Go - 256Go SSD - Gris#price+1 859,000DT#image+https://www.zoom.com.tn/44507-home_default_mobi/pc-portable-msi-modern-b10mw-610tn-i3-10e-gen-8go-256go-ssd-gris.jpg#url+https://www.zoom.com.tn/pc-portables/11145-pc-portable-msi-modern-b10mw-610tn-i3-10e-gen-8go-256go-ssd-gris.html 
name+PC Portable HP 15-dw3011nk - i5 11è Gèn - 4Go - 1To -2G- GRIS (2R0M2EA)#price+1 879,000DT#image+https://www.zoom.com.tn/41296-home_default_mobi/pc-portable-hp-15-dw3011nk-i5-11e-gen-4go-1to-2g-gris-2r0m2ea.jpg#url+https://www.zoom.com.tn/pc-portables/7892-pc-portable-hp-15-dw3011nk-i5-11e-gen-4go-1to-2g-gris-2r0m2ea.html 
